Nombre de pieces;Nombre de chambres;Superficie salon (m²);Balcon;Ascenseur;Parking;Cave;Accessible_mobilité_réduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis à vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;635000;51.1;75017;0;2.0;-1.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;1;1;0;1;-1.0;6.0;3.0;690000;46.0;75006;0;4.0;4.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;3.0;3.0;3.0;580958;53.8;75015;0;3.0;8.0
2.0;1;22.8;0;1;0;1;0;1;0;1;0;1;0;0;5.0;6.0;6.0;670000;59.8;75016;2040;6.0;6.0
4.0;3;18.0;1;1;0;1;0;1;0;1;1;0;0;0;3.0;5.0;5.0;730400;85.8;75019;4236;4.0;8.0
3.0;1;29.0;0;1;0;0;0;1;0;1;1;0;0;0;3.0;6.0;6.0;1040000;85.2;75016;0;6.0;6.0
3.0;2;20.0;0;1;0;0;0;0;0;0;0;0;0;1;3.0;5.0;3.0;444000;50.0;75020;0;3.0;4.0
5.0;2;32.0;1;1;1;1;0;1;1;1;1;0;0;1;3.0;3.0;3.0;1310000;190.0;75016;9000;7.0;8.0
2.0;1;27.1;1;1;0;0;0;1;0;1;1;0;0;1;5.0;6.0;6.0;880000;64.0;75006;5114;4.0;8.0
3.0;1;27.1;1;1;0;0;0;1;0;1;1;0;0;1;5.0;6.0;6.0;880000;64.0;75006;5113;4.0;8.0
1.0;1;36.0;0;1;0;1;0;1;0;1;1;0;0;0;1.0;3.0;3.0;445000;36.0;75015;2408;6.0;7.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;3.0;5.0;3.0;455020;56.0;75019;1200;2.0;6.0
3.0;2;14.0;0;0;0;1;0;0;0;1;0;0;0;0;3.0;4.0;2.0;414000;54.7;75019;2580;1.0;6.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;3.0;3.0;3.0;800000;67.0;75116;0;1.0;6.0
4.0;3;42.0;1;1;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;1805000;106.0;75014;0;4.0;5.0
1.0;1;30.0;0;1;1;1;0;1;0;1;0;0;0;1;3.0;4.0;4.0;249000;30.0;75015;0;5.0;8.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;1;0;1;3.0;4.0;4.0;590000;59.1;75015;1590;1.0;6.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;425000;35.0;75014;0;2.0;-1.0
4.0;3;-1.0;1;1;0;1;0;1;0;1;1;1;0;1;-1.0;4.0;4.0;1077000;89.2;75015;4860;2.0;7.0
1.0;1;27.8;0;0;0;0;0;0;0;1;0;0;0;1;3.0;6.0;6.0;295000;27.8;75017;0;6.0;6.0
2.0;2;-1.0;1;1;0;1;0;1;0;1;1;1;0;1;3.0;5.0;3.0;978500;70.0;75016;2800;5.0;6.0
4.0;2;14.0;0;1;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;875000;70.0;75017;0;1.0;5.0
1.0;1;10.0;0;1;0;0;0;0;0;1;1;0;0;0;3.0;5.0;5.0;132000;10.0;75016;750;1.0;6.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;1;0;1;-1.0;4.0;2.0;995000;86.0;75009;1800;3.0;6.0
4.0;3;-1.0;0;1;0;1;0;1;0;1;0;0;0;0;3.0;5.0;5.0;1730000;118.4;75005;0;3.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;3.0;6.0;3.0;540000;52.0;75014;874;3.0;6.0
2.0;1;22.0;0;1;0;1;0;0;0;1;1;0;0;0;1.0;4.0;3.0;468000;54.0;75010;3152;8.0;9.0
5.0;3;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;-1.0;4.0;4.0;1395000;119.6;75011;0;10.0;12.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;2.0;1.0;1680000;76.2;75001;0;1.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;3.0;5.0;2.0;599000;50.7;75018;1800;2.0;5.0
1.0;1;12.0;0;0;0;0;0;0;0;1;1;0;0;1;1.0;5.0;3.0;162000;10.2;75008;220;6.0;6.0
1.0;1;30.0;1;1;0;0;0;1;0;1;0;0;0;0;1.0;6.0;6.0;272000;30.0;75020;0;8.0;11.0
2.0;1;-1.0;1;1;0;1;0;1;0;1;0;0;0;1;5.0;3.0;3.0;359000;37.8;75018;2200;5.0;7.0
4.0;3;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;5.0;6.0;6.0;935000;75.0;75007;0;3.0;4.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;1;1;0;1;5.0;5.0;2.0;649000;43.0;75003;1130;1.0;5.0
2.0;2;12.0;0;0;0;1;0;1;0;1;0;0;0;1;3.0;5.0;3.0;235000;35.0;75018;875;2.0;3.0
1.0;1;9.2;0;1;0;0;0;1;0;1;1;0;0;1;-1.0;6.0;6.0;110000;9.2;75015;0;8.0;8.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;1.0;4.0;4.0;355000;40.1;75018;2130;1.0;8.0
2.0;1;-1.0;1;1;0;1;0;1;0;1;0;1;0;1;5.0;5.0;4.0;425000;45.1;75019;1800;1.0;6.0
2.0;1;13.0;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;6.0;3.0;529999;48.5;75011;1524;1.0;-1.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;0;0;0;1;5.0;4.0;2.0;695000;62.0;75013;0;4.0;7.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;1;1;0;1;3.0;5.0;4.0;495000;56.0;75020;3700;5.0;8.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;1;1;0;1;-1.0;4.0;3.0;425000;42.0;75015;2760;4.0;6.0
2.0;1;-1.0;0;1;0;0;0;0;0;1;1;0;0;0;1.0;4.0;2.0;318000;45.1;75015;11760;1.0;9.0
1.0;1;18.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;340000;22.5;75005;1100;6.0;6.0
1.0;1;27.0;0;0;0;1;0;0;0;1;1;1;0;1;3.0;5.0;2.0;257000;27.0;75012;936;5.0;5.0
1.0;1;9.0;0;0;0;0;0;0;0;1;0;0;0;1;3.0;5.0;3.0;115000;9.0;75006;144;6.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;3.0;4.0;2.0;230000;18.0;75006;288;6.0;6.0
3.0;2;-1.0;0;1;0;1;0;1;1;1;1;1;0;1;3.0;4.0;4.0;849000;46.0;75007;2200;2.0;6.0
4.0;3;-1.0;0;1;1;1;0;1;0;1;0;0;0;1;3.0;4.0;2.0;800000;82.7;75012;0;3.0;12.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;3.0;156846;24.0;75019;0;7.0;9.0
5.0;4;-1.0;1;1;1;1;0;1;0;1;0;0;0;1;-1.0;3.0;1.0;1250000;110.0;75013;3000;4.0;9.0
3.0;2;35.0;1;1;0;1;0;1;0;1;0;1;0;1;3.0;4.0;4.0;910000;84.2;75011;3665;2.0;7.0
4.0;3;21.0;1;1;0;1;0;0;0;0;0;0;0;1;5.0;4.0;4.0;585000;85.8;75019;0;4.0;8.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;1;0;1;5.0;5.0;5.0;540000;36.0;75004;1321;4.0;5.0
1.0;1;24.6;0;1;0;1;0;1;0;1;0;1;0;0;-1.0;3.0;1.0;282000;24.6;75011;2400;1.0;4.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;1;0;0;3.0;5.0;3.0;360000;30.5;75005;0;1.0;6.0
3.0;2;-1.0;1;1;0;1;0;1;1;1;0;0;0;1;3.0;6.0;3.0;595000;68.0;75014;1440;4.0;8.0
3.0;2;17.0;0;0;0;0;0;0;0;1;0;1;0;0;5.0;5.0;5.0;534000;66.0;75018;1880;3.0;6.0
2.0;1;19.9;0;0;0;1;0;0;0;1;0;1;0;1;3.0;5.0;3.0;385000;38.6;75015;927;3.0;6.0
4.0;3;34.6;1;1;1;1;0;1;0;1;1;0;0;1;1.0;4.0;3.0;665000;91.5;75019;477556;2.0;13.0
4.0;3;18.0;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;4.0;4.0;730000;77.0;75012;2376;3.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;4.0;2.0;450000;55.0;75018;0;1.0;5.0
1.0;1;16.0;0;0;0;0;0;1;0;1;0;1;0;1;-1.0;4.0;2.0;166400;16.0;75010;380;5.0;5.0
4.0;2;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;3.0;5.0;5.0;458500;62.0;75015;3460;1.0;3.0
5.0;3;-1.0;0;1;1;1;0;1;0;1;1;0;0;1;3.0;5.0;4.0;649000;105.0;75013;6922;29.0;33.0
1.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;5.0;3.0;218000;17.0;75002;625;3.0;6.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;1;0;0;0;-1.0;4.0;4.0;870000;94.0;75016;5836;2.0;11.0
1.0;1;27.2;0;1;0;0;0;0;0;1;1;0;0;0;1.0;5.0;5.0;290000;27.2;75015;0;2.0;7.0
5.0;3;35.0;0;1;0;1;0;1;0;1;1;0;0;0;-1.0;5.0;2.0;1050000;111.0;75012;6384;1.0;7.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;230000;26.0;75010;1374;2.0;-1.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;1;0;1;-1.0;6.0;2.0;399000;40.0;75014;1680;4.0;6.0
4.0;2;35.3;0;0;0;0;0;0;0;1;1;1;0;0;1.0;4.0;4.0;1080000;93.6;75012;0;1.0;-1.0
1.0;1;32.0;0;1;0;1;0;0;0;1;1;0;0;1;3.0;6.0;6.0;259000;32.0;75018;2657;5.0;7.0
3.0;2;14.0;0;0;0;1;0;0;0;0;1;0;0;1;-1.0;6.0;3.0;379000;48.0;75020;2436;3.0;6.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;1.0;4.0;4.0;498750;57.0;75013;2724;4.0;7.0
1.0;1;33.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;4.0;2.0;480000;33.0;75003;1028;1.0;5.0
2.0;1;9.0;0;0;0;0;0;0;0;0;1;0;0;1;3.0;5.0;3.0;280000;27.8;75014;0;1.0;2.0
2.0;1;-1.0;0;1;1;0;0;1;0;0;1;0;0;1;3.0;5.0;5.0;360000;43.0;75019;4200;16.0;30.0
3.0;2;30.0;0;1;1;1;0;0;0;0;0;0;0;1;3.0;4.0;2.0;620000;58.6;75015;2700;4.0;5.0
4.0;2;-1.0;1;1;1;1;0;1;0;1;1;0;0;1;3.0;5.0;5.0;697000;82.0;75013;5000;1.0;6.0
1.0;1;16.0;0;1;0;0;0;1;0;1;0;1;0;0;-1.0;5.0;3.0;212000;16.0;75116;726;6.0;6.0
4.0;2;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;3.0;3.0;1.0;725000;87.0;75015;3000;1.0;4.0
3.0;2;-1.0;1;1;1;1;0;1;0;1;1;0;0;1;3.0;4.0;4.0;510000;76.0;75018;4636;3.0;7.0
8.0;6;-1.0;1;1;1;1;0;1;0;1;1;0;0;1;-1.0;4.0;4.0;173;177.7;75014;622322;11.0;11.0
4.0;3;23.0;0;1;1;1;0;0;0;1;1;0;0;1;-1.0;4.0;3.0;815000;89.0;75012;7200;17.0;19.0
1.0;1;37.0;0;1;0;1;0;0;0;0;1;0;0;0;-1.0;3.0;4.0;320000;37.0;75020;1740;9.0;9.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;1;0;1;5.0;6.0;3.0;275000;22.0;75018;0;1.0;5.0
5.0;4;24.0;1;1;1;1;0;1;0;0;0;0;0;0;-1.0;3.0;1.0;660000;112.0;75020;0;4.0;6.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;3.0;4.0;3.0;405000;45.0;75015;2400;2.0;9.0
2.0;1;27.0;0;1;0;0;0;1;0;1;1;1;0;1;3.0;4.0;3.0;559900;45.0;75015;2050;2.0;7.0
1.0;1;24.0;1;1;0;1;0;0;0;1;1;0;0;1;3.0;5.0;1.0;273000;24.0;75012;1751;3.0;19.0
1.0;1;37.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;4.0;296000;37.0;75013;3057;1.0;-1.0
7.0;4;56.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;2300000;197.0;75017;0;6.0;8.0
4.0;3;-1.0;1;1;0;1;0;0;0;0;1;0;0;1;5.0;4.0;4.0;848000;90.0;75011;3461;5.0;11.0
3.0;2;-1.0;0;1;0;1;0;1;1;1;1;1;0;1;3.0;6.0;6.0;760000;73.0;75017;3600;1.0;6.0
1.0;1;27.0;0;0;0;1;0;1;0;1;0;0;0;1;3.0;6.0;3.0;255000;27.0;75019;832;5.0;5.0
3.0;2;-1.0;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;590000;66.0;75012;3800;4.0;8.0
1.0;1;17.3;0;0;0;1;0;0;0;1;0;1;0;1;3.0;6.0;3.0;195000;17.3;75019;360;5.0;5.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;5.0;5.0;3.0;262000;27.0;75020;1100;5.0;6.0
5.0;3;-1.0;1;1;1;1;0;0;0;1;0;0;0;0;5.0;5.0;4.0;1095000;104.7;75015;5460;6.0;-1.0
1.0;1;15.2;0;1;0;0;0;1;0;0;0;0;0;0;1.0;5.0;3.0;285000;30.5;75013;0;3.0;-1.0
2.0;1;20.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;375000;45.2;75013;0;17.0;31.0
4.0;2;26.4;1;1;0;1;0;1;0;1;0;0;0;1;5.0;4.0;4.0;815000;84.7;75015;5000;6.0;7.0
2.0;1;-1.0;1;1;1;1;0;1;0;0;0;0;0;1;-1.0;4.0;4.0;468000;55.0;75020;0;1.0;10.0
1.0;1;34.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;320000;34.0;75012;0;1.0;-1.0
4.0;2;-1.0;0;1;1;1;0;1;0;1;1;0;0;1;5.0;5.0;5.0;749000;94.0;75013;6980;18.0;34.0
2.0;1;-1.0;0;1;0;0;0;0;0;1;1;0;0;0;3.0;4.0;3.0;430000;46.0;75010;2360;1.0;11.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;0;3.0;6.0;3.0;272000;31.2;75020;1284;5.0;6.0
1.0;1;24.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;6.0;3.0;300000;24.0;75010;1200;5.0;6.0
2.0;1;10.8;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;335000;35.2;75009;2103;2.0;-1.0
2.0;1;-1.0;0;1;0;0;0;0;0;1;1;0;0;0;-1.0;4.0;4.0;428000;42.0;75018;2944;4.0;7.0
4.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;5.0;4.0;4.0;649000;77.8;75018;0;1.0;6.0
1.0;1;8.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;90000;8.0;75018;320;6.0;6.0
1.0;1;26.9;0;1;1;1;0;1;0;1;1;0;0;1;1.0;4.0;3.0;315000;26.9;75012;2300;7.0;8.0
5.0;3;41.0;1;1;1;1;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;1390000;144.0;75017;6960;3.0;6.0
2.0;1;19.0;0;1;1;1;0;1;0;1;1;0;0;1;-1.0;4.0;2.0;430000;48.0;75012;1400;1.0;7.0
1.0;1;28.0;0;1;0;0;0;0;0;1;1;0;0;1;-1.0;4.0;4.0;302000;28.0;75010;0;4.0;9.0
4.0;3;24.0;0;1;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;697000;84.0;75015;3572;2.0;6.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;0;3.0;5.0;3.0;275000;45.0;75018;0;1.0;6.0
3.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;5.0;3.0;11;56.0;75015;1280;6.0;6.0
1.0;1;10.0;0;1;0;0;0;1;1;0;0;0;0;0;-1.0;4.0;1.0;185000;17.0;75011;800;1.0;4.0
4.0;2;34.0;0;1;0;1;0;0;0;0;1;0;0;0;3.0;5.0;5.0;1199000;112.4;75017;5050;4.0;7.0
3.0;2;15.0;1;1;0;1;0;1;0;1;0;0;0;1;3.0;5.0;5.0;598000;60.0;75015;2287;5.0;8.0
3.0;1;21.3;0;0;0;1;0;1;0;1;0;0;0;1;3.0;3.0;3.0;785000;80.0;75010;1990;3.0;6.0
3.0;2;27.0;1;1;0;0;0;0;0;0;0;1;0;0;5.0;3.0;3.0;451000;64.9;75019;0;4.0;8.0
2.0;1;15.0;0;0;0;0;0;1;0;1;1;1;0;1;5.0;5.0;3.0;350000;48.0;75018;1652;1.0;4.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;1;0;0;1;-1.0;4.0;4.0;699000;76.0;75015;0;5.0;9.0
4.0;3;21.0;0;1;0;1;0;1;0;1;1;0;0;1;3.0;5.0;4.0;648000;83.0;75013;3960;1.0;8.0
3.0;2;-1.0;1;1;0;1;0;1;0;0;1;0;0;0;3.0;4.0;3.0;620000;58.0;75015;2500;2.0;6.0
4.0;2;16.1;0;1;0;1;0;1;0;1;1;0;0;1;-1.0;6.0;5.0;950950;100.7;75016;6180;1.0;7.0
1.0;1;16.7;0;0;0;0;0;0;0;0;0;0;0;1;3.0;4.0;1.0;247000;16.7;75005;412;3.0;6.0
2.0;1;30.0;0;1;0;1;0;1;0;1;0;1;0;1;3.0;5.0;2.0;760000;45.9;75003;1800;4.0;4.0
1.0;1;13.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;5.0;3.0;130000;13.0;75012;0;6.0;6.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;1;0;1;-1.0;4.0;4.0;755000;65.0;75010;0;6.0;10.0
4.0;2;32.0;1;1;0;0;0;1;1;1;1;0;0;1;3.0;3.0;3.0;750000;86.0;75012;0;5.0;10.0
5.0;4;-1.0;1;1;0;1;0;1;0;1;1;0;0;0;-1.0;4.0;4.0;945000;86.0;75015;2799;6.0;7.0
1.0;1;8.0;0;1;0;0;0;1;0;1;1;0;0;1;3.0;5.0;3.0;220000;19.0;75016;550;6.0;6.0
1.0;1;29.0;1;0;0;0;0;0;0;0;0;0;0;1;3.0;6.0;4.0;305000;29.0;75018;1044;4.0;5.0
4.0;3;33.0;1;1;0;0;0;1;1;1;0;1;0;1;5.0;2.0;1.0;1455000;87.0;75016;0;2.0;6.0
4.0;3;43.0;1;1;0;0;0;1;1;1;0;1;0;1;5.0;2.0;1.0;2244000;100.0;75016;0;6.0;6.0
2.0;1;-1.0;1;1;0;0;0;1;1;1;0;1;0;1;-1.0;2.0;1.0;808000;47.0;75016;0;2.0;6.0
1.0;1;28.0;0;1;1;0;0;1;0;1;1;0;0;0;-1.0;3.0;3.0;326000;28.0;75015;58476;3.0;7.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;1;1;0;1;-1.0;5.0;3.0;1395000;67.0;75008;0;7.0;8.0
1.0;1;30.0;1;1;0;1;0;0;0;1;1;0;0;1;5.0;5.0;2.0;287000;30.0;75012;0;8.0;12.0
1.0;1;21.8;0;1;0;0;0;0;1;1;1;0;0;0;-1.0;4.0;2.0;172000;21.8;75013;0;1.0;6.0
1.0;1;15.0;0;0;0;0;0;1;1;1;0;1;0;1;3.0;6.0;3.0;147000;15.0;75019;1100;4.0;4.0
2.0;1;17.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;5.0;5.0;368000;44.0;75013;2376;10.0;12.0
3.0;2;-1.0;1;1;0;1;0;1;1;1;1;0;0;1;-1.0;4.0;4.0;840000;76.0;75016;3800;3.0;10.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;1;0;0;1;-1.0;4.0;2.0;178000;23.0;75019;12;3.0;6.0
1.0;1;34.0;0;1;0;1;0;0;1;1;1;0;0;1;3.0;4.0;4.0;275000;34.0;75018;1490;2.0;-1.0
4.0;3;-1.0;1;1;1;1;0;1;0;1;1;0;0;1;3.0;5.0;3.0;1360000;110.0;75016;5500;2.0;10.0
2.0;1;11.5;0;0;0;0;0;1;0;1;1;0;0;0;-1.0;6.0;2.0;441000;33.4;75008;0;2.0;-1.0
3.0;2;40.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;4.0;850000;78.0;75017;0;1.0;-1.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;2.0;898000;79.0;75017;3000;1.0;6.0
5.0;3;70.0;0;1;0;0;0;0;1;1;1;1;0;1;5.0;5.0;5.0;1500000;130.0;75017;8800;2.0;7.0
5.0;4;21.0;1;1;1;0;0;1;1;0;1;0;0;0;-1.0;5.0;5.0;769000;104.0;75019;6528;7.0;9.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;3.0;3.0;750000;66.0;75020;0;7.0;11.0
4.0;2;30.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;924000;88.5;75014;233196;3.0;6.0
6.0;3;-1.0;0;1;1;0;0;1;0;1;1;0;0;0;-1.0;4.0;4.0;998000;121.0;75017;3384;1.0;6.0
4.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;580000;82.0;75012;0;1.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;1.0;299000;24.0;75012;1180;1.0;4.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;3.0;5.0;5.0;498000;57.8;75013;0;7.0;7.0
3.0;2;14.0;0;0;0;0;0;0;0;1;0;1;0;0;-1.0;5.0;3.0;320000;41.0;75018;1468;4.0;6.0
3.0;1;25.4;0;1;0;1;0;1;0;1;0;0;0;0;1.0;5.0;2.0;512000;54.0;75017;0;1.0;-1.0
1.0;1;21.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;195000;21.0;75018;139636;6.0;6.0
3.0;2;12.0;0;1;0;1;0;1;0;1;0;0;0;1;5.0;5.0;2.0;577500;49.4;75014;1568;6.0;6.0
4.0;3;30.1;1;1;0;0;0;1;0;1;1;0;0;1;3.0;3.0;3.0;490000;85.2;75019;539556;3.0;29.0
2.0;1;13.0;0;1;0;1;0;0;0;1;1;0;0;1;3.0;5.0;3.0;402000;44.0;75011;0;5.0;-1.0
2.0;1;9.8;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;257000;26.0;75013;960;2.0;3.0
4.0;3;24.0;1;1;1;1;0;1;0;1;0;1;0;1;3.0;3.0;3.0;735000;80.2;75019;2720;8.0;10.0
3.0;2;23.3;1;1;0;1;0;0;0;1;1;0;0;0;3.0;6.0;6.0;695250;73.0;75016;4920;6.0;7.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;1;0;0;0;-1.0;5.0;5.0;667000;54.0;75005;4200;4.0;7.0
3.0;1;-1.0;0;0;0;1;0;0;0;1;0;1;0;0;-1.0;3.0;3.0;1627000;97.0;75004;4167;2.0;5.0
4.0;3;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;3.0;3.0;520000;91.0;75019;625660;19.0;28.0
1.0;1;23.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;6.0;3.0;183000;23.0;75018;978;1.0;4.0
4.0;3;-1.0;1;1;0;0;0;1;0;0;1;1;0;0;-1.0;5.0;3.0;920000;76.0;75013;5400;3.0;-1.0
2.0;1;12.0;0;1;0;1;0;1;0;1;1;1;0;1;-1.0;5.0;4.0;379000;41.0;75012;1800;1.0;6.0
6.0;4;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;1595000;124.0;75004;0;2.0;-1.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;3.0;5.0;3.0;277695;25.0;75013;711;3.0;3.0
5.0;4;42.8;0;1;0;1;0;1;1;1;1;0;0;1;3.0;4.0;4.0;1850000;163.0;75016;6252;1.0;6.0
3.0;2;24.0;0;1;0;1;0;1;0;1;0;0;0;0;1.0;4.0;4.0;583000;71.1;75014;0;4.0;8.0
5.0;3;42.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;5.0;5.0;1595000;136.3;75017;0;5.0;7.0
5.0;3;56.0;0;1;0;1;0;1;0;1;0;0;0;0;-1.0;4.0;4.0;1496000;176.0;75010;3568;1.0;6.0
2.0;2;-1.0;0;1;0;0;0;1;0;1;1;0;0;1;3.0;4.0;4.0;535000;57.5;75015;5992;21.0;30.0
4.0;3;58.8;1;1;0;0;0;1;0;1;0;1;0;1;5.0;1.0;1.0;3758000;157.6;75016;0;7.0;7.0
5.0;4;69.0;1;1;0;0;0;1;0;1;0;1;0;1;5.0;1.0;1.0;4879000;206.4;75016;0;7.0;7.0
4.0;3;23.3;1;1;0;1;0;1;0;1;0;1;0;1;3.0;3.0;3.0;1190000;95.0;75015;4192;4.0;6.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;3.0;4.0;4.0;520000;69.0;75018;2600;6.0;8.0
3.0;2;30.0;0;0;0;0;0;1;0;1;0;0;0;0;3.0;4.0;4.0;739000;73.0;75009;4600;3.0;6.0
4.0;3;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;5.0;5.0;1200000;130.0;75019;6900;3.0;6.0
1.0;1;16.6;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;255000;22.0;75005;117576;3.0;3.0
2.0;1;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;4.0;2.0;439000;57.0;75020;1752;4.0;5.0
7.0;4;-1.0;0;1;0;1;0;1;0;1;1;0;0;0;5.0;5.0;4.0;2995000;246.0;75016;5800;1.0;7.0
1.0;1;25.0;0;0;0;0;0;1;0;1;0;0;0;0;-1.0;5.0;3.0;590000;25.0;75001;0;2.0;6.0
1.0;1;7.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;6.0;3.0;95000;7.0;75008;0;6.0;6.0
1.0;1;12.6;0;1;0;0;0;0;0;1;0;1;0;1;-1.0;6.0;5.0;185000;18.7;75012;2050;5.0;5.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;380000;39.0;75018;0;6.0;6.0
3.0;2;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;5.0;5.0;3.0;500000;48.0;75018;1200;3.0;6.0
3.0;2;36.0;0;1;0;1;0;1;0;1;0;0;0;0;3.0;4.0;4.0;819000;61.7;75005;0;1.0;6.0
3.0;1;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;3.0;5.0;3.0;503000;56.6;75012;130;2.0;5.0
5.0;5;-1.0;0;1;1;0;0;1;0;1;1;0;0;0;-1.0;4.0;4.0;1400000;110.0;75016;5685;2.0;9.0
4.0;2;20.5;1;1;0;1;0;1;0;1;0;0;0;1;3.0;4.0;2.0;875000;91.0;75013;2988;3.0;3.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;439000;59.0;75013;0;5.0;5.0
