Nombre de pieces;Nombre de chambres;Superficie salon (m);Balcon;Ascenseur;Parking;Cave;Accessible_mobilit_rduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis  vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
4.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;215000.0;68.0;94470;1200;1.0;3.0
3.0;2;-1.0;1;0;0;0;0;1;0;1;0;0;0;0;-1.0;4.0;3.0;305000.0;65.0;94700;12;5.0;6.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;0;1;0;0;-1.0;3.0;3.0;255000.0;39.0;94200;0;9.0;-1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;1;0;0;0;-1.0;5.0;5.0;140000.0;68.0;94500;2760;1.0;-1.0
4.0;2;-1.0;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;209000.0;67.0;94360;2784;3.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;5.0;5.0;5.0;170000.0;41.0;94170;2170;2.0;3.0
1.0;1;20.5;1;1;1;0;0;0;0;1;0;0;0;0;-1.0;2.0;1.0;157000.0;31.3;94320;2160;2.0;-1.0
3.0;2;-1.0;0;1;1;1;0;0;0;0;1;0;0;0;-1.0;5.0;1.0;178000.0;69.0;94370;3200;2.0;10.0
1.0;1;18.8;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;77200.0;18.8;94340;384;3.0;-1.0
1.0;1;34.8;0;1;0;1;0;0;0;0;1;0;0;1;5.0;4.0;4.0;198000.0;34.8;94100;1945;2.0;6.0
4.0;3;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;5.0;3.0;1.0;1149000.0;113.0;94160;0;2.0;4.0
2.0;1;20.0;1;0;1;0;0;0;0;0;0;1;0;0;-1.0;4.0;1.0;184000.0;40.0;94510;0;1.0;-1.0
4.0;3;16.0;0;0;0;0;0;1;0;1;1;0;0;0;-1.0;5.0;5.0;169000.0;67.0;94480;2920;4.0;4.0
4.0;3;15.0;1;1;1;1;0;0;0;0;0;0;0;0;3.0;4.0;5.0;215000.0;63.8;94600;2520;4.0;8.0
2.0;1;31.0;1;0;1;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;168000.0;55.0;94460;1740;3.0;-1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;259000.0;81.8;94350;1708;2.0;3.0
2.0;1;-1.0;1;1;0;1;0;0;0;0;1;0;0;1;1.0;5.0;2.0;173000.0;49.8;94130;1828;1.0;-1.0
3.0;2;13.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;5.0;205000.0;56.0;94500;2200;3.0;4.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;5.0;5.0;450000.0;77.0;94210;4344;5.0;5.0
5.0;3;25.0;1;0;1;1;0;1;0;1;0;0;0;1;3.0;4.0;2.0;530000.0;95.0;94200;2100;1.0;2.0
3.0;2;18.0;1;1;0;1;0;1;0;0;1;0;0;1;5.0;6.0;3.0;319000.0;61.0;94000;3900;14.0;14.0
5.0;4;29.5;0;0;0;1;0;1;0;0;0;0;0;0;-1.0;5.0;5.0;589000.0;109.0;94100;2800;2.0;-1.0
3.0;1;30.7;0;0;0;0;0;0;0;1;0;1;0;0;-1.0;4.0;2.0;250000.0;68.9;94600;985;2.0;-1.0
3.0;2;19.6;1;1;1;1;0;1;0;1;0;0;0;0;3.0;6.0;6.0;209000.0;65.8;94600;4080;7.0;7.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;1;1;5.0;3.0;3.0;309900.0;66.2;94350;1692;2.0;3.0
2.0;1;-1.0;1;1;1;0;0;0;0;0;0;0;0;0;3.0;6.0;6.0;255000.0;52.0;94110;0;6.0;7.0
2.0;1;-1.0;1;1;1;0;0;0;0;0;0;0;0;0;3.0;6.0;6.0;246000.0;47.0;94110;0;6.0;7.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;1;0;1;5.0;6.0;6.0;384000.0;60.0;94120;2879;1.0;6.0
3.0;2;31.0;1;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;365000.0;67.9;94700;3840;1.0;2.0
3.0;2;24.0;0;0;0;1;0;0;0;0;0;1;0;0;3.0;4.0;4.0;338500.0;63.0;94700;2846;3.0;4.0
4.0;3;-1.0;1;0;0;1;0;0;0;0;0;0;0;1;5.0;5.0;5.0;430000.0;78.0;94340;4464;3.0;3.0
4.0;2;31.5;1;1;1;0;0;1;0;1;0;0;0;0;5.0;3.0;3.0;308500.0;80.0;94320;3400;2.0;-1.0
3.0;2;-1.0;1;0;0;1;0;0;0;1;0;0;0;0;3.0;5.0;5.0;350000.0;63.1;94340;4000;3.0;4.0
4.0;2;18.0;1;0;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;279000.0;63.0;94500;220;3.0;4.0
3.0;2;-1.0;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;397000.0;60.0;94140;1820;5.0;-1.0
4.0;3;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;5.0;4.0;4.0;381000.0;65.0;94340;2924;1.0;4.0
5.0;3;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;584000.0;117.0;94340;2352;2.0;-1.0
5.0;3;-1.0;1;1;0;0;0;1;0;0;0;0;0;1;3.0;4.0;3.0;289000.0;79.0;94260;3360;2.0;4.0
4.0;3;20.0;0;0;0;1;0;1;0;1;1;0;0;0;-1.0;5.0;5.0;266000.0;64.0;94000;270;4.0;4.0
1.0;1;24.0;0;0;0;0;0;1;0;1;0;0;0;0;-1.0;5.0;2.0;180000.0;24.0;94800;0;1.0;2.0
4.0;3;-1.0;0;1;1;0;0;1;0;0;1;1;1;0;3.0;4.0;4.0;450000.0;92.0;94700;5601;10.0;3.0
2.0;1;18.0;1;1;1;1;0;1;0;1;1;0;1;1;3.0;5.0;5.0;163000.0;44.0;94430;2943;2.0;4.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;269000.0;72.0;94320;1380;1.0;3.0
4.0;3;-1.0;0;0;0;1;0;1;1;0;0;0;0;1;3.0;5.0;5.0;498000.0;66.0;94220;3000;1.0;4.0
2.0;1;20.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;2.0;299000.0;50.0;94220;1260;2.0;7.0
4.0;3;26.0;1;1;1;1;0;0;0;0;1;0;0;0;-1.0;6.0;6.0;890000.0;96.0;94220;0;3.0;-1.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;380000.0;76.0;94300;0;3.0;-1.0
3.0;2;15.0;0;0;0;1;0;1;0;1;1;0;0;1;-1.0;6.0;6.0;195000.0;52.0;94500;2908;4.0;4.0
3.0;2;-1.0;0;0;0;1;0;0;0;1;0;0;1;0;-1.0;6.0;3.0;399000.0;49.0;94220;0;3.0;-1.0
4.0;2;-1.0;0;0;1;0;0;1;0;0;0;0;0;0;-1.0;6.0;6.0;173000.0;73.0;94480;1660;3.0;3.0
4.0;2;27.0;1;1;0;1;0;1;0;0;1;0;0;1;3.0;5.0;5.0;276000.0;65.0;94000;3480;7.0;9.0
2.0;1;19.0;1;0;1;0;0;0;1;1;0;0;0;1;1.0;5.0;2.0;195175.0;43.0;94600;924;1.0;3.0
3.0;2;25.0;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;420000.0;72.0;94700;0;2.0;-1.0
3.0;2;16.0;1;1;0;1;0;0;0;0;0;0;1;0;5.0;6.0;5.0;289000.0;55.0;94410;0;2.0;-1.0
3.0;2;30.0;0;0;0;1;0;1;0;1;0;1;0;0;5.0;5.0;2.0;740000.0;72.0;94300;1942;1.0;4.0
3.0;2;26.0;1;1;1;0;0;0;0;1;0;0;0;1;1.0;2.0;3.0;243800.0;65.5;94290;0;2.0;1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;291000.0;53.0;94140;1560;2.0;4.0
4.0;3;-1.0;1;1;1;0;0;0;0;0;1;0;0;1;-1.0;3.0;1.0;449000.0;85.5;94360;3600;3.0;4.0
3.0;2;-1.0;1;1;0;1;0;0;0;0;0;0;0;1;3.0;4.0;4.0;400000.0;68.0;94100;3256;4.0;5.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;1;0;0;0;5.0;5.0;5.0;445000.0;68.5;94110;4336;9.0;12.0
3.0;2;-1.0;0;1;0;0;0;0;0;1;0;1;0;0;3.0;3.0;1.0;224000.0;64.0;94290;1360;2.0;1.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;179000.0;30.5;94140;105284;2.0;-1.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;3.0;4.0;1.0;243000.0;49.0;94800;1044;2.0;4.0
2.0;1;17.0;0;0;1;1;0;0;0;1;0;1;0;1;5.0;5.0;5.0;195000.0;35.0;94140;924;2.0;2.0
3.0;2;25.0;1;1;0;0;0;0;0;0;0;0;1;0;3.0;4.0;4.0;397000.0;60.0;94140;0;4.0;5.0
3.0;2;18.9;0;1;1;1;0;1;0;1;0;0;1;0;5.0;2.0;1.0;184000.0;67.0;94320;2990;8.0;-1.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;1;0;0;0;3.0;3.0;4.0;300000.0;70.0;94240;3360;2.0;10.0
4.0;3;-1.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;3.0;3.0;244900.0;80.0;94450;1860;4.0;4.0
4.0;3;-1.0;0;1;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;328600.0;73.9;94400;0;2.0;4.0
2.0;1;25.0;1;1;0;0;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;197700.0;51.8;94310;175193;4.0;5.0
3.0;2;-1.0;1;1;1;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;509000.0;59.0;94130;2068;5.0;5.0
3.0;2;-1.0;0;0;1;1;0;1;0;0;1;0;0;0;-1.0;3.0;3.0;290000.0;65.0;94100;1700;1.0;5.0
3.0;2;-1.0;1;1;1;0;0;0;1;1;0;1;0;0;3.0;3.0;3.0;435000.0;61.0;94800;2544;2.0;3.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;1;0;-1.0;5.0;2.0;199000.0;35.0;94200;1756;2.0;4.0
2.0;1;18.0;0;1;1;1;0;1;0;0;0;0;0;1;-1.0;5.0;5.0;205500.0;51.0;94000;3900;2.0;4.0
2.0;1;-1.0;0;1;0;0;0;1;0;0;0;0;0;0;-1.0;4.0;4.0;150000.0;44.0;94600;120396;1.0;3.0
2.0;1;25.7;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;309000.0;43.0;94200;0;1.0;7.0
3.0;2;30.8;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;364800.0;66.2;94240;0;2.0;3.0
3.0;2;26.6;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;2.0;2.0;322100.0;59.0;94500;0;2.0;6.0
3.0;2;37.7;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;297000.0;60.5;94450;0;1.0;3.0
2.0;1;30.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;380000.0;51.6;94140;0;2.0;6.0
3.0;2;28.0;1;1;1;0;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;348000.0;70.0;94230;380964;1.0;4.0
3.0;2;22.0;1;1;1;0;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;339000.0;63.0;94230;365160;2.0;4.0
5.0;3;37.0;1;1;1;0;0;0;0;0;1;0;1;1;-1.0;5.0;5.0;200000.0;97.0;94430;5244;1.0;6.0
3.0;2;26.0;1;0;1;0;0;0;0;1;0;1;1;0;5.0;3.0;3.0;233200.0;62.2;94290;2772;1.0;3.0
2.0;1;-1.0;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;169000.0;36.0;94470;1780;1.0;2.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;1.0;1.0;485000.0;89.5;94200;1300;2.0;11.0
4.0;3;-1.0;0;0;1;1;0;0;0;0;1;0;0;1;-1.0;4.0;4.0;330000.0;63.7;94340;1500;4.0;4.0
3.0;2;-1.0;1;0;1;1;0;0;0;0;0;0;1;1;-1.0;4.0;4.0;370000.0;63.7;94340;3072;3.0;3.0
3.0;2;-1.0;1;1;1;0;0;1;0;0;0;0;0;0;3.0;3.0;3.0;295229.0;60.3;94140;140580;2.0;6.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;380000.0;76.0;94120;0;3.0;-1.0
5.0;4;31.7;1;0;0;1;0;1;0;1;1;0;1;1;5.0;5.0;2.0;1340000.0;124.5;94300;0;1.0;5.0
2.0;1;-1.0;0;1;1;1;0;0;0;0;0;1;0;1;5.0;6.0;6.0;315000.0;44.9;94700;0;5.0;5.0
2.0;1;-1.0;1;0;0;0;0;0;0;1;0;0;0;0;5.0;4.0;4.0;199000.0;41.0;94400;1400;4.0;4.0
3.0;1;-1.0;1;1;0;1;0;0;1;1;1;0;0;0;-1.0;4.0;3.0;365000.0;67.0;94700;3540;1.0;-1.0
3.0;2;-1.0;1;0;0;0;0;0;0;0;0;0;0;0;-1.0;2.0;2.0;313000.0;65.0;94000;0;1.0;1.0
3.0;2;-1.0;1;1;1;1;0;1;0;0;1;0;0;1;3.0;3.0;1.0;242000.0;68.2;94260;0;6.0;9.0
3.0;2;-1.0;1;0;1;1;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;207680.0;65.0;94420;2604;3.0;-1.0
2.0;1;20.5;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;4.0;2.0;208500.0;46.8;94320;1800;3.0;-1.0
4.0;3;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;387000.0;79.0;94500;0;1.0;6.0
4.0;3;30.0;0;1;0;0;0;0;0;0;0;0;0;1;-1.0;2.0;3.0;420000.0;82.0;94400;3652;4.0;-1.0
1.0;1;29.0;1;1;0;1;0;1;0;0;0;0;0;0;3.0;4.0;2.0;115000.0;29.0;94480;0;2.0;3.0
5.0;4;38.0;0;1;1;0;0;1;0;1;0;0;1;1;5.0;-1.0;-1.0;1115000.0;114.0;94700;0;4.0;4.0
5.0;4;33.0;1;1;1;0;0;1;0;1;0;0;1;1;3.0;-1.0;-1.0;1073000.0;109.0;94700;0;3.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;1;0;0;-1.0;4.0;4.0;243000.0;43.3;94100;1230;3.0;-1.0
2.0;1;22.0;0;1;0;0;0;0;0;1;0;0;0;1;3.0;4.0;1.0;264000.0;31.0;94700;0;4.0;4.0
3.0;2;20.4;0;1;0;1;0;1;0;0;0;0;0;1;3.0;5.0;5.0;230000.0;71.7;94400;385288;2.0;14.0
4.0;2;-1.0;1;1;0;0;0;0;1;0;1;0;0;1;-1.0;5.0;3.0;175000.0;69.0;94260;3300;5.0;-1.0
3.0;2;-1.0;1;0;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;450000.0;59.9;94700;1300;1.0;4.0
2.0;1;-1.0;1;1;1;0;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;220000.0;42.8;94000;3100;1.0;3.0
4.0;4;-1.0;0;0;0;0;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;339000.0;97.0;94000;2800;2.0;4.0
1.0;1;23.6;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;173000.0;23.6;94100;2500;5.0;6.0
2.0;1;-1.0;1;0;1;0;0;0;0;0;0;1;1;1;3.0;5.0;3.0;295000.0;41.0;94360;0;1.0;-1.0
1.0;1;24.9;0;1;1;1;0;1;0;1;0;0;1;1;-1.0;4.0;2.0;180000.0;24.9;94130;1520;1.0;3.0
4.0;2;21.0;1;1;0;1;0;1;0;0;0;0;1;1;5.0;4.0;4.0;424000.0;83.0;94130;3868;5.0;-1.0
2.0;1;-1.0;1;0;1;0;0;1;1;0;0;1;0;1;3.0;5.0;2.0;190000.0;43.0;94600;1268;1.0;3.0
4.0;2;-1.0;0;0;0;1;0;0;0;1;0;1;0;1;3.0;6.0;3.0;550000.0;93.0;94220;4165;1.0;2.0
5.0;4;-1.0;0;1;1;0;0;1;0;1;0;0;0;0;-1.0;-1.0;-1.0;575000.0;116.0;94370;0;5.0;5.0
4.0;2;30.0;0;0;1;1;0;1;0;0;0;0;0;0;3.0;-1.0;-1.0;210000.0;65.1;94600;1641;1.0;4.0
5.0;2;31.6;1;1;1;1;0;1;0;1;0;0;0;0;-1.0;4.0;4.0;398000.0;90.2;94100;575218;2.0;-1.0
2.0;1;32.0;0;1;0;0;0;0;0;0;0;1;0;0;-1.0;3.0;1.0;316000.0;62.4;94140;1701;5.0;5.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;3.0;3.0;245000.0;85.0;94000;2496;3.0;5.0
5.0;4;25.0;1;0;1;0;0;1;0;0;1;0;0;1;-1.0;3.0;3.0;437000.0;97.0;94400;3333;1.0;3.0
3.0;2;30.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;242500.0;65.0;94470;0;2.0;7.0
3.0;2;20.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;2.0;2.0;307000.0;54.0;94430;0;1.0;4.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;1;0;-1.0;4.0;3.0;314000.0;44.0;94220;0;4.0;4.0
4.0;3;-1.0;0;0;1;1;0;1;0;0;0;0;0;1;-1.0;-1.0;-1.0;255000.0;85.0;94430;5112;3.0;3.0
2.0;1;18.0;0;1;1;1;0;1;0;0;1;0;1;1;3.0;4.0;5.0;168800.0;44.0;94430;2760;1.0;4.0
2.0;1;19.0;0;1;0;1;0;0;0;0;0;0;1;0;5.0;4.0;1.0;154000.0;41.0;94000;2580;12.0;12.0
3.0;2;-1.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;199000.0;58.0;94500;2160;6.0;7.0
4.0;3;27.0;1;1;0;1;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;424000.0;80.0;94240;0;1.0;3.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;200000.0;55.0;94190;0;1.0;4.0
4.0;3;26.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;340000.0;80.0;94310;0;1.0;1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;195000.0;45.7;94000;0;2.0;5.0
3.0;2;15.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;315000.0;55.0;94210;2080;1.0;2.0
3.0;2;18.0;1;1;1;1;0;1;0;1;1;0;0;1;5.0;5.0;2.0;389000.0;64.0;94410;3950;6.0;10.0
2.0;1;-1.0;1;0;0;1;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;210000.0;27.5;94800;0;1.0;1.0
4.0;3;-1.0;1;1;0;1;0;0;0;0;1;0;0;0;-1.0;4.0;4.0;390000.0;86.0;94100;4020;2.0;6.0
2.0;1;-1.0;1;1;1;0;0;0;0;0;0;1;1;0;-1.0;4.0;2.0;185000.0;39.7;94450;1320;3.0;3.0
2.0;1;26.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;2.0;414000.0;47.5;94220;0;3.0;3.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;1;0;0;3.0;4.0;1.0;198000.0;31.0;94170;1044;3.0;4.0
4.0;2;-1.0;1;0;0;0;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;279000.0;64.0;94500;12;3.0;4.0
4.0;3;29.0;1;1;1;0;0;1;0;1;0;0;1;0;3.0;3.0;3.0;304500.0;84.0;94290;2400;2.0;5.0
3.0;2;-1.0;1;1;1;1;0;1;0;0;1;0;0;1;-1.0;5.0;4.0;309000.0;65.7;94700;2996;1.0;8.0
3.0;2;26.6;1;1;1;1;0;0;0;1;0;0;0;1;-1.0;3.0;3.0;281900.0;71.0;94320;1920;2.0;-1.0
3.0;2;18.0;0;1;0;1;0;0;0;0;1;0;0;1;-1.0;4.0;3.0;245000.0;63.0;94000;1848;15.0;15.0
3.0;2;15.0;0;0;1;1;0;1;0;1;0;0;0;1;5.0;4.0;4.0;257000.0;50.0;94120;3185;1.0;3.0
4.0;3;-1.0;1;0;0;1;0;0;0;0;0;1;0;1;3.0;4.0;4.0;262000.0;67.2;94500;0;3.0;4.0
4.0;3;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;322000.0;80.0;94500;0;1.0;4.0
2.0;1;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;224000.0;45.0;94360;0;3.0;6.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;322000.0;60.0;94500;0;3.0;3.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;273000.0;65.0;94500;0;4.0;4.0
5.0;4;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;1295000.0;111.0;94300;0;3.0;4.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;6.0;3.0;134000.0;35.0;94600;0;5.0;6.0
5.0;3;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;4.0;4.0;219500.0;79.0;94400;4560;4.0;6.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;313000.0;57.0;94000;3872;4.0;5.0
3.0;2;-1.0;1;1;1;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;470000.0;68.8;94340;1980;1.0;3.0
1.0;1;37.0;1;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;209000.0;37.0;94100;900;2.0;4.0
2.0;1;20.0;0;1;0;0;0;1;0;1;0;0;0;0;3.0;3.0;1.0;320000.0;46.0;94700;130078;1.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;1;0;1;1.0;5.0;5.0;525000.0;53.0;94300;2050;2.0;6.0
2.0;1;-1.0;1;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;221000.0;54.0;94500;966;2.0;4.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;195000.0;56.0;94500;3200;2.0;7.0
2.0;1;-1.0;1;0;0;0;0;1;0;1;0;0;0;0;-1.0;6.0;6.0;259000.0;41.0;94170;1100;4.0;4.0
4.0;3;-1.0;0;1;1;0;0;0;0;0;0;0;0;1;3.0;-1.0;-1.0;639000.0;88.0;94170;0;4.0;4.0
4.0;3;-1.0;0;1;0;1;0;1;0;1;1;0;0;0;-1.0;4.0;4.0;269000.0;81.0;94500;3360;1.0;6.0
3.0;2;25.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;286200.0;77.0;94400;300;1.0;2.0
2.0;1;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;298000.0;70.1;94430;3940;3.0;3.0
5.0;3;-1.0;1;0;0;0;0;1;0;0;0;0;0;0;-1.0;6.0;6.0;180000.0;80.0;94480;3632;4.0;4.0
2.0;1;27.0;1;1;0;1;0;1;0;0;0;0;0;1;3.0;3.0;3.0;349000.0;46.0;94170;0;3.0;5.0
3.0;2;-1.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;199000.0;57.7;94500;0;6.0;7.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;239000.0;72.0;94320;1380;1.0;3.0
3.0;2;-1.0;1;1;1;0;0;1;1;1;0;0;0;0;-1.0;4.0;4.0;239200.0;61.0;94600;1360;2.0;4.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;455000.0;71.3;94170;2600;1.0;4.0
3.0;2;15.0;1;1;0;1;0;1;0;1;0;0;1;1;-1.0;-1.0;-1.0;430000.0;60.0;94410;3000;5.0;5.0
2.0;1;-1.0;0;0;0;1;0;1;0;0;0;0;0;1;1.0;4.0;4.0;261000.0;48.0;94200;0;4.0;4.0
4.0;2;-1.0;1;1;0;1;0;0;0;0;1;0;0;0;-1.0;5.0;3.0;185000.0;68.9;94260;3000;1.0;12.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;3.0;3.0;2.0;339000.0;64.0;94260;3016;1.0;5.0
4.0;3;21.7;1;1;1;1;0;1;0;1;0;1;0;0;-1.0;5.0;2.0;289000.0;79.5;94400;1993;3.0;-1.0
5.0;4;-1.0;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;1888000.0;185.0;94160;2160;4.0;6.0
1.0;1;34.5;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;180000.0;34.5;94100;3100;3.0;4.0
3.0;2;18.0;1;1;0;0;0;1;0;0;0;0;0;0;1.0;4.0;2.0;300000.0;60.0;94140;1285;3.0;6.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;1;0;0;-1.0;5.0;2.0;635000.0;97.6;94410;0;3.0;3.0
5.0;3;37.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;3.0;3.0;1090000.0;129.0;94220;6364;3.0;4.0
3.0;2;-1.0;1;1;1;0;0;0;0;0;0;0;0;0;5.0;3.0;3.0;524000.0;59.1;94340;1870;4.0;7.0
4.0;3;30.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;-1.0;-1.0;423000.0;88.0;94140;0;3.0;5.0
4.0;3;30.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;-1.0;-1.0;445000.0;93.0;94140;0;1.0;5.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;3.0;3.0;299000.0;62.0;94500;2200;2.0;6.0
3.0;3;25.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;-1.0;-1.0;587000.0;83.0;94140;0;6.0;6.0
5.0;4;-1.0;0;1;1;0;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;1330000.0;125.0;94100;0;4.0;4.0
4.0;3;25.0;1;1;1;0;0;1;0;1;0;0;1;1;-1.0;-1.0;-1.0;482000.0;82.0;94140;0;1.0;6.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;2.0;2.0;259000.0;65.0;94430;0;4.0;4.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;2.0;2.0;237000.0;65.0;94470;0;5.0;5.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;2.0;2.0;289000.0;75.0;94430;0;4.0;4.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;205800.0;45.0;94430;0;2.0;4.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;330000.0;50.0;94220;1536;2.0;4.0
3.0;2;25.0;1;1;0;1;0;0;0;0;0;1;0;0;-1.0;3.0;3.0;361000.0;62.0;94700;2812;2.0;4.0
4.0;3;-1.0;0;0;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;5.0;179000.0;67.0;94500;2860;3.0;4.0
